#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
      900000           75        4.554    0.0133698   -0.0704323   1.0935e+30       206000 -0.000941665     1.309
      900000           80        4.554    0.0129252   -0.0763254   1.0935e+30       206000 -0.000986518   1.39626
      900000           85        4.554    0.0115912   -0.0748859   1.0935e+30       206000  -0.00086802   1.48353
      900000           90        4.554    0.0102831   -0.0738097   1.0935e+30       206000 -0.000758992    1.5708
      900000           10        5.175    0.0222795    0.0231276   1.0935e+30       206000  0.000515271  0.174533
      900000           15        5.175    0.0202213    0.0238164   1.0935e+30       206000  0.000481598  0.261799
      900000           20        5.175    0.0247209    0.0194391   1.0935e+30       206000  0.000480554  0.349066
      900000           25        5.175    0.0233143   0.00950366   1.0935e+30       206000  0.000221571  0.436332
      900000           30        5.175     0.025981   -0.0135517   1.0935e+30       206000 -0.000352086  0.523599
      900000           35        5.175    0.0239775   -0.0448035   1.0935e+30       206000  -0.00107427  0.610865
      900000           40        5.175    0.0250448    -0.075685   1.0935e+30       206000  -0.00189552  0.698132
      900000           45        5.175    0.0227656    -0.101179   1.0935e+30       206000  -0.00230339  0.785398
      900000            5        5.175    0.0234521    0.0123005   1.0935e+30       206000  0.000288473  0.0872665
      900000           50        5.175    0.0219207      -0.1211   1.0935e+30       206000  -0.00265459  0.872665
      900000           55        5.175    0.0199063    -0.130795   1.0935e+30       206000  -0.00260364  0.959931
      900000           60        5.175    0.0168767    -0.144574   1.0935e+30       206000  -0.00243994    1.0472
      900000           65        5.175    0.0163344    -0.148568   1.0935e+30       206000  -0.00242677   1.13446
      900000           70        5.175    0.0124446    -0.152981   1.0935e+30       206000  -0.00190379   1.22173
      900000           75        5.175    0.0131922    -0.145372   1.0935e+30       206000  -0.00191778     1.309
      900000           80        5.175     0.012816    -0.159821   1.0935e+30       206000  -0.00204826   1.39626
      900000           85        5.175    0.0114859    -0.158727   1.0935e+30       206000  -0.00182312   1.48353
      900000           90        5.175    0.0101822     -0.15667   1.0935e+30       206000  -0.00159525    1.5708
      900000           10        5.796    0.0224786    0.0237236   1.0935e+30       206000  0.000533274  0.174533
      900000           15        5.796    0.0203154     0.025157   1.0935e+30       206000  0.000511074  0.261799
      900000           20        5.796    0.0245544    0.0219857   1.0935e+30       206000  0.000539845  0.349066
      900000           25        5.796    0.0228401    0.0130442   1.0935e+30       206000   0.00029793  0.436332
      900000           30        5.796    0.0250477  -0.00837789   1.0935e+30       206000 -0.000209847  0.523599
      900000           35        5.796     0.022799   -0.0377615   1.0935e+30       206000 -0.000860924  0.610865
      900000           40        5.796    0.0235354   -0.0678474   1.0935e+30       206000  -0.00159681  0.698132
      900000           45        5.796    0.0211463   -0.0939195   1.0935e+30       206000  -0.00198605  0.785398
      900000            5        5.796    0.0236617    0.0123172   1.0935e+30       206000  0.000291447  0.0872665
      900000           50        5.796    0.0201306    -0.115227   1.0935e+30       206000  -0.00231959  0.872665
      900000           55        5.796    0.0181908    -0.127253   1.0935e+30       206000  -0.00231484  0.959931
      900000           60        5.796     0.015526    -0.143669   1.0935e+30       206000   -0.0022306    1.0472
      900000           65        5.796    0.0152842    -0.149661   1.0935e+30       206000  -0.00228744   1.13446
      900000           70        5.796    0.0118385    -0.156626   1.0935e+30       206000  -0.00185421   1.22173
      900000           75        5.796    0.0127164    -0.151012   1.0935e+30       206000  -0.00192033     1.309
      900000           80        5.796    0.0124502    -0.166385   1.0935e+30       206000  -0.00207152   1.39626
      900000           85        5.796    0.0111719    -0.166548   1.0935e+30       206000  -0.00186065   1.48353
      900000           90        5.796   0.00991766    -0.165182   1.0935e+30       206000  -0.00163822    1.5708
      900000           10         6.21    0.0221245    0.0241496   1.0935e+30       206000  0.000534298  0.174533
      900000           15         6.21    0.0199709    0.0260771   1.0935e+30       206000  0.000520781  0.261799
      900000           20         6.21    0.0240588    0.0236539   1.0935e+30       206000  0.000569085  0.349066
      900000           25         6.21    0.0222901    0.0154187   1.0935e+30       206000  0.000343684  0.436332
      900000           30         6.21    0.0243316  -0.00496759   1.0935e+30       206000 -0.000120869  0.523599
      900000           35         6.21    0.0220334   -0.0330309   1.0935e+30       206000 -0.000727781  0.610865
      900000           40         6.21    0.0225809   -0.0623977   1.0935e+30       206000    -0.001409  0.698132
      900000           45         6.21    0.0201072   -0.0889102   1.0935e+30       206000  -0.00178773  0.785398
      900000            5         6.21    0.0232889    0.0123107   1.0935e+30       206000  0.000286702  0.0872665
      900000           50         6.21     0.018973    -0.111179   1.0935e+30       206000  -0.00210939  0.872665
      900000           55         6.21    0.0170629    -0.124851   1.0935e+30       206000  -0.00213033  0.959931
      900000           60         6.21    0.0146015    -0.142911   1.0935e+30       206000  -0.00208671    1.0472
      900000           65         6.21    0.0145023    -0.150449   1.0935e+30       206000  -0.00218186   1.13446
      900000           70         6.21    0.0113308    -0.159121   1.0935e+30       206000  -0.00180296   1.22173
      900000           75         6.21    0.0122502    -0.154833   1.0935e+30       206000  -0.00189673     1.309
      900000           80         6.21    0.0120233    -0.170871   1.0935e+30       206000  -0.00205444   1.39626
      900000           85         6.21    0.0107717    -0.171907   1.0935e+30       206000  -0.00185173   1.48353
      900000           90         6.21   0.00954539    -0.170968   1.0935e+30       206000  -0.00163196    1.5708
      900000           10        6.831     0.021628    0.0247735   1.0935e+30       206000  0.000535802  0.174533
      900000           15        6.831    0.0194908    0.0275908   1.0935e+30       206000  0.000537769  0.261799
      900000           20        6.831    0.0233777    0.0261041   1.0935e+30       206000  0.000610253  0.349066
      900000           25        6.831    0.0215436    0.0190389   1.0935e+30       206000  0.000410166  0.436332
      900000           30        6.831    0.0233714  0.000144936   1.0935e+30       206000  3.38736e-06  0.523599
      900000           35        6.831    0.0210169   -0.0258828   1.0935e+30       206000 -0.000543976  0.610865
      900000           40        6.831    0.0213263   -0.0540533   1.0935e+30       206000  -0.00115276  0.698132
      900000           45        6.831    0.0187556   -0.0812697   1.0935e+30       206000  -0.00152426  0.785398
      900000            5        6.831    0.0227663    0.0122355   1.0935e+30       206000  0.000278557  0.0872665
      900000           50        6.831     0.017483     -0.10493   1.0935e+30       206000   -0.0018345  0.872665
      900000           55        6.831    0.0156186    -0.121084   1.0935e+30       206000  -0.00189116  0.959931
      900000           60        6.831    0.0134142    -0.141641   1.0935e+30       206000      -0.0019    1.0472
      900000           65        6.831     0.013488    -0.151607   1.0935e+30       206000  -0.00204486   1.13446
      900000           70        6.831    0.0106651    -0.162805   1.0935e+30       206000  -0.00173633   1.22173
      900000           75        6.831    0.0116342    -0.160667   1.0935e+30       206000  -0.00186924     1.309
      900000           80        6.831    0.0114574    -0.177655   1.0935e+30       206000  -0.00203547   1.39626
      900000           85        6.831    0.0102421    -0.179998   1.0935e+30       206000  -0.00184356   1.48353
      900000           90        6.831   0.00905382    -0.179749   1.0935e+30       206000  -0.00162742    1.5708
      900000           10        7.659    0.0210468    0.0257242   1.0935e+30       206000  0.000541411  0.174533
      900000           15        7.659    0.0188948    0.0292857   1.0935e+30       206000  0.000553347  0.261799
      900000           20        7.659    0.0224313     0.029483   1.0935e+30       206000  0.000661341  0.349066
      900000           25        7.659    0.0204138    0.0238851   1.0935e+30       206000  0.000487587  0.436332
      900000           30        7.659    0.0218265   0.00707611   1.0935e+30       206000  0.000154447  0.523599
      900000           35        7.659    0.0195262   -0.0162263   1.0935e+30       206000 -0.000316839  0.610865
      900000           40        7.659    0.0200937   -0.0430313   1.0935e+30       206000  -0.00086466  0.698132
      900000           45        7.659    0.0181315   -0.0708815   1.0935e+30       206000  -0.00128519  0.785398
      900000            5        7.659    0.0221545    0.0120453   1.0935e+30       206000  0.000266858  0.0872665
      900000           50        7.659    0.0173346   -0.0964263   1.0935e+30       206000  -0.00167151  0.872665
      900000           55        7.659    0.0157239    -0.115747   1.0935e+30       206000  -0.00181999  0.959931
      900000           60        7.659    0.0134587    -0.139629   1.0935e+30       206000  -0.00187924    1.0472
      900000           65        7.659    0.0132818    -0.153082   1.0935e+30       206000  -0.00203321   1.13446
      900000           70        7.659    0.0103113    -0.167784   1.0935e+30       206000  -0.00173008   1.22173
      900000           75        7.659     0.011082    -0.168499   1.0935e+30       206000  -0.00186731     1.309
      900000           80        7.659    0.0108112    -0.186881   1.0935e+30       206000   -0.0020204   1.39626
      900000           85        7.659   0.00963946    -0.190925   1.0935e+30       206000  -0.00184041   1.48353
      900000           90        7.659   0.00849656    -0.191544   1.0935e+30       206000  -0.00162747    1.5708
      900000           10         8.28    0.0206597    0.0260935   1.0935e+30       206000  0.000539083  0.174533
      900000           15         8.28    0.0184797    0.0306897   1.0935e+30       206000  0.000567136  0.261799
      900000           20         8.28    0.0217239    0.0319538   1.0935e+30       206000  0.000694162  0.349066
      900000           25         8.28    0.0195328    0.0276173   1.0935e+30       206000  0.000539444  0.436332
      900000           30         8.28    0.0205952    0.0123845   1.0935e+30       206000  0.000255062  0.523599
      900000           35         8.28    0.0182391  -0.00870867   1.0935e+30       206000 -0.000158839  0.610865
      900000           40         8.28    0.0187039   -0.0342878   1.0935e+30       206000 -0.000641316  0.698132
      900000           45         8.28    0.0168747   -0.0627603   1.0935e+30       206000  -0.00105906  0.785398
      900000            5         8.28    0.0217471    0.0118867   1.0935e+30       206000  0.000258502  0.0872665
      900000           50         8.28    0.0161309   -0.0896174   1.0935e+30       206000  -0.00144561  0.872665
      900000           55         8.28    0.0146222    -0.111499   1.0935e+30       206000  -0.00163037  0.959931
      900000           60         8.28    0.0124954    -0.137919   1.0935e+30       206000  -0.00172336    1.0472
      900000           65         8.28    0.0122989    -0.154019   1.0935e+30       206000  -0.00189427   1.13446
      900000           70         8.28   0.00952428    -0.171434   1.0935e+30       206000  -0.00163278   1.22173
      900000           75         8.28    0.0102195    -0.174339   1.0935e+30       206000  -0.00178165     1.309
      900000           80         8.28   0.00997141    -0.193797   1.0935e+30       206000  -0.00193243   1.39626
      900000           85         8.28   0.00890593    -0.199153   1.0935e+30       206000  -0.00177364   1.48353
      900000           90         8.28     0.007865    -0.200408   1.0935e+30       206000  -0.00157621    1.5708
      900000           10        8.694    0.0201606    0.0263853   1.0935e+30       206000  0.000531944  0.174533
      900000           15        8.694    0.0180081     0.031452   1.0935e+30       206000   0.00056639  0.261799
      900000           20        8.694      0.02109    0.0336738   1.0935e+30       206000  0.000710181  0.349066
      900000           25        8.694    0.0188751    0.0301022   1.0935e+30       206000  0.000568183  0.436332
      900000           30        8.694    0.0197955    0.0159151   1.0935e+30       206000  0.000315047  0.523599
      900000           35        8.694    0.0174625  -0.00366962   1.0935e+30       206000 -6.40809e-05  0.610865
      900000           40        8.694    0.0178831   -0.0283839   1.0935e+30       206000 -0.000507593  0.698132
      900000           45        8.694    0.0161326   -0.0571945   1.0935e+30       206000 -0.000922698  0.785398
      900000            5        8.694    0.0212217    0.0117712   1.0935e+30       206000  0.000249805  0.0872665
      900000           50        8.694    0.0154204   -0.0849174   1.0935e+30       206000  -0.00130946  0.872665
      900000           55        8.694    0.0139708    -0.108541   1.0935e+30       206000  -0.00151641  0.959931
      900000           60        8.694    0.0119231    -0.136598   1.0935e+30       206000  -0.00162868    1.0472
      900000           65        8.694     0.011711    -0.154568   1.0935e+30       206000  -0.00181014   1.13446
      900000           70        8.694   0.00905061    -0.173787   1.0935e+30       206000  -0.00157288   1.22173
      900000           75        8.694   0.00969775    -0.178153   1.0935e+30       206000  -0.00172769     1.309
      900000           80        8.694    0.0094611    -0.198438   1.0935e+30       206000  -0.00187744   1.39626
      900000           85        8.694   0.00845861    -0.204617   1.0935e+30       206000  -0.00173077   1.48353
      900000           90        8.694   0.00747828    -0.206302   1.0935e+30       206000  -0.00154279    1.5708
      900000           10        9.315    0.0193968    0.0265587   1.0935e+30       206000  0.000515154  0.174533
      900000           15        9.315    0.0172965    0.0330065   1.0935e+30       206000  0.000570899  0.261799
      900000           20        9.315    0.0201645    0.0361371   1.0935e+30       206000  0.000728688  0.349066
      900000           25        9.315    0.0179454    0.0338182   1.0935e+30       206000  0.000606879  0.436332
      900000           30        9.315    0.0186986    0.0212233   1.0935e+30       206000  0.000396845  0.523599
      900000           35        9.315    0.0164166   0.00404316   1.0935e+30       206000   6.6375e-05  0.610865
      900000           40        9.315    0.0167839   -0.0193679   1.0935e+30       206000 -0.000325068  0.698132
      900000           45        9.315     0.015139   -0.0485854   1.0935e+30       206000 -0.000735536  0.785398
      900000            5        9.315    0.0204177    0.0115832   1.0935e+30       206000  0.000236502  0.0872665
      900000           50        9.315     0.014469   -0.0777067   1.0935e+30       206000  -0.00112434  0.872665
      900000           55        9.315    0.0130992    -0.103837   1.0935e+30       206000  -0.00136018  0.959931
      900000           60        9.315    0.0111586    -0.134565   1.0935e+30       206000  -0.00150156    1.0472
      900000           65        9.315    0.0109275    -0.155326   1.0935e+30       206000  -0.00169732   1.13446
      900000           70        9.315   0.00842098    -0.177366   1.0935e+30       206000   -0.0014936   1.22173
      900000           75        9.315   0.00900539    -0.183894   1.0935e+30       206000  -0.00165604     1.309
      900000           80        9.315     0.008784    -0.205408   1.0935e+30       206000  -0.00180431   1.39626
      900000           85        9.315   0.00786435    -0.212785   1.0935e+30       206000  -0.00167342   1.48353
      900000           90        9.315   0.00696386    -0.215106   1.0935e+30       206000  -0.00149797    1.5708
      900000           10        9.729    0.0189896    0.0268185   1.0935e+30       206000  0.000509272  0.174533
      900000           15        9.729    0.0169118    0.0339737   1.0935e+30       206000  0.000574556  0.261799
      900000           20        9.729    0.0196482    0.0378558   1.0935e+30       206000  0.000743799  0.349066
      900000           25        9.729    0.0174114    0.0363358   1.0935e+30       206000  0.000632659  0.436332
      900000           30        9.729    0.0180533    0.0247927   1.0935e+30       206000  0.000447591  0.523599
