#   Radius[cm]     Phi[deg]   Energy[keV]     I          Q/I        mu[Gcm3]      Mass[cm]        Q      Phi[rad]
       1e+06            5        5.796    0.0236617    0.0120521      1.5e+30       206000  0.000285174  0.0872665
       1e+06           50        5.796    0.0176754    -0.119351      1.5e+30       206000  -0.00210958  0.872665
       1e+06           55        5.796    0.0170522     -0.13279      1.5e+30       206000  -0.00226437  0.959931
       1e+06           60        5.796    0.0146553    -0.147986      1.5e+30       206000  -0.00216879    1.0472
       1e+06           65        5.796     0.014427    -0.152395      1.5e+30       206000  -0.00219861   1.13446
       1e+06           70        5.796    0.0121891    -0.162591      1.5e+30       206000  -0.00198185   1.22173
       1e+06           75        5.796    0.0109678    -0.148228      1.5e+30       206000  -0.00162572     1.309
       1e+06           80        5.796    0.0116267    -0.168749      1.5e+30       206000    -0.001962   1.39626
       1e+06           85        5.796     0.010413    -0.169005      1.5e+30       206000  -0.00175985   1.48353
       1e+06           90        5.796   0.00835676    -0.162674      1.5e+30       206000  -0.00135943    1.5708
       1e+06           10         6.21    0.0221799    0.0252295      1.5e+30       206000  0.000559588  0.174533
       1e+06           15         6.21    0.0224539    0.0266602      1.5e+30       206000  0.000598627  0.261799
       1e+06           20         6.21    0.0229985    0.0225385      1.5e+30       206000  0.000518352  0.349066
       1e+06           25         6.21    0.0238029    0.0105714      1.5e+30       206000   0.00025163  0.436332
       1e+06           30         6.21     0.022074  -0.00984891      1.5e+30       206000 -0.000217404  0.523599
       1e+06           35         6.21    0.0232296   -0.0418984      1.5e+30       206000 -0.000973284  0.610865
       1e+06           40         6.21    0.0198266   -0.0714295      1.5e+30       206000   -0.0014162  0.698132
       1e+06           45         6.21    0.0197696   -0.0991786      1.5e+30       206000  -0.00196072  0.785398
       1e+06            5         6.21    0.0232889    0.0120303      1.5e+30       206000  0.000280172  0.0872665
       1e+06           50         6.21    0.0166068    -0.116092      1.5e+30       206000  -0.00192792  0.872665
       1e+06           55         6.21    0.0160072    -0.131185      1.5e+30       206000  -0.00209991  0.959931
       1e+06           60         6.21    0.0138487    -0.148156      1.5e+30       206000  -0.00205176    1.0472
       1e+06           65         6.21    0.0137633    -0.154155      1.5e+30       206000  -0.00212168   1.13446
       1e+06           70         6.21    0.0117239    -0.165696      1.5e+30       206000  -0.00194261   1.22173
       1e+06           75         6.21    0.0105874    -0.152801      1.5e+30       206000  -0.00161776     1.309
       1e+06           80         6.21    0.0112116    -0.173852      1.5e+30       206000  -0.00194917   1.39626
       1e+06           85         6.21    0.0100238    -0.174622      1.5e+30       206000  -0.00175038   1.48353
       1e+06           90         6.21   0.00803852    -0.168655      1.5e+30       206000  -0.00135573    1.5708
       1e+06           10        6.831    0.0216822    0.0255739      1.5e+30       206000    0.0005545  0.174533
       1e+06           15        6.831    0.0219002    0.0282583      1.5e+30       206000  0.000618862  0.261799
       1e+06           20        6.831     0.022332    0.0250101      1.5e+30       206000  0.000558527  0.349066
       1e+06           25        6.831     0.022967    0.0145048      1.5e+30       206000  0.000333131  0.436332
       1e+06           30        6.831    0.0211815  -0.00433334      1.5e+30       206000 -9.17869e-05  0.523599
       1e+06           35        6.831    0.0220885   -0.0343005      1.5e+30       206000 -0.000757648  0.610865
       1e+06           40        6.831    0.0186294   -0.0634127      1.5e+30       206000  -0.00118134  0.698132
       1e+06           45        6.831    0.0183432   -0.0918926      1.5e+30       206000   -0.0016856  0.785398
       1e+06            5        6.831    0.0227663    0.0119784      1.5e+30       206000  0.000272704  0.0872665
       1e+06           50        6.831    0.0152359    -0.111056      1.5e+30       206000  -0.00169204  0.872665
       1e+06           55        6.831     0.014668    -0.128785      1.5e+30       206000  -0.00188901  0.959931
       1e+06           60        6.831     0.012807    -0.148314      1.5e+30       206000  -0.00189947    1.0472
       1e+06           65        6.831    0.0128967    -0.156835      1.5e+30       206000  -0.00202266   1.13446
       1e+06           70        6.831    0.0111104    -0.170492      1.5e+30       206000  -0.00189422   1.22173
       1e+06           75        6.831    0.0100834     -0.15981      1.5e+30       206000  -0.00161143     1.309
       1e+06           80        6.831    0.0106623    -0.181583      1.5e+30       206000  -0.00193609   1.39626
       1e+06           85        6.831    0.0095098     -0.18318      1.5e+30       206000    -0.001742   1.48353
       1e+06           90        6.831    0.0076107    -0.177851      1.5e+30       206000  -0.00135357    1.5708
       1e+06           10        7.659    0.0210996    0.0262174      1.5e+30       206000  0.000553174  0.174533
       1e+06           15        7.659    0.0211986     0.030252      1.5e+30       206000    0.0006413  0.261799
       1e+06           20        7.659    0.0213935    0.0283222      1.5e+30       206000  0.000605911  0.349066
       1e+06           25        7.659     0.021677    0.0198201      1.5e+30       206000   0.00042964  0.436332
       1e+06           30        7.659    0.0197346   0.00322787      1.5e+30       206000  6.37008e-05  0.523599
       1e+06           35        7.659    0.0206062   -0.0240674      1.5e+30       206000 -0.000495937  0.610865
